Stat	Net	Cha	Lo	Rate	Start time	End time	Lat	Lon	Elev	Depth	Dip	Azimuth
B020	PB	RCD	T4	0.0002778	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	112.6
B020	PB	RCD	T5	0.0002778	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	112.6
B020	PB	RCD	T6	0.0002778	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	112.6
B020	PB	RDO	TS	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RE1	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RE2	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	REO	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RK1	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RK2	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RKD	T0	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	0.0
B020	PB	RRO	TS	0.0005556	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	RS1	T0	0.0016670	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	262.6
B020	PB	RS2	T0	0.0016670	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	202.6
B020	PB	RS3	T0	0.0016670	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	142.6
B020	PB	RS4	T0	0.0016670	2008/03/30,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	218.8	0.0	112.6
B020	PB	VCO	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	VEA	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	VEC	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	VEP	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	VKI	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B020	PB	VPB	--	0.1000000	2008/03/31,00:00:00	3000/01/01,00:00:00	46.38270	-123.84450	31.2	0.0	0.0	0.0
B022	PB	BS1	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	BS2	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	BS3	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	BS4	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	EH1	--	100.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	258.0
B022	PB	EH2	--	100.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	348.0
B022	PB	EHZ	--	100.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	-90.0	0.0
B022	PB	LCC	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	LCE	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	LCL	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	LCQ	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	LDD	--	1.0000000	2009/10/21,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	LDO	--	1.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	LH1	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	258.0
B022	PB	LH2	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	348.0
B022	PB	LHZ	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	-90.0	0.0
B022	PB	LKD	--	1.0000000	2009/10/21,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	LPL	--	1.0000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	LS1	T0	1.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	LS2	T0	1.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	LS3	T0	1.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	LS4	T0	1.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	QBD	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QBP	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QDL	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QDR	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QG1	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QGD	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QLD	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QRD	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QRT	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	QWD	--	0.0500000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	RCA	T0	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T1	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T2	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T3	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T4	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T5	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T6	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T7	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCA	T8	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RCB	T0	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T1	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T2	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T3	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T4	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T5	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T6	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T7	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCB	T8	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RCC	T0	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T1	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T2	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T3	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T4	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T5	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T6	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T7	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCC	T8	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RCD	T0	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T1	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T2	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T3	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T4	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T5	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T6	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T7	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RCD	T8	0.0002778	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	RDD	--	0.0033333	2006/11/29,00:00:00	2009/10/21,23:59:59	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	RDO	TS	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RE1	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RE2	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	REO	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RK1	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RK2	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RKD	--	0.0033333	2006/11/29,00:00:00	2009/10/21,23:59:59	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	RKD	T0	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	0.0
B022	PB	RRO	TS	0.0005556	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	0.0	0.0	0.0
B022	PB	RS1	T0	0.0016670	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	199.2
B022	PB	RS2	T0	0.0016670	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	139.2
B022	PB	RS3	T0	0.0016670	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	79.2
B022	PB	RS4	T0	0.0016670	2006/02/22,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	220.4	0.0	49.2
B022	PB	UDD	--	0.0166670	2006/04/21,00:00:00	2006/11/29,23:59:59	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	UKD	--	0.0166670	2006/04/21,00:00:00	2006/11/29,23:59:59	45.95461	-123.93105	10.0	3.0	0.0	0.0
B022	PB	VCO	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	VEA	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	VEC	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	VEP	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	VKI	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B022	PB	VPB	--	0.1000000	2006/02/03,00:00:00	3000/01/01,00:00:00	45.95461	-123.93105	10.0	211.5	0.0	0.0
B023	PB	BS1	T0	20.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	BS2	T0	20.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	BS3	T0	20.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	BS4	T0	20.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	EH1	--	100.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	16.5
B023	PB	EH2	--	100.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	106.5
B023	PB	EHZ	--	100.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	-90.0	0.0
B023	PB	LCC	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	LCE	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	LCL	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	LCQ	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	LDO	--	1.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	LH1	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	16.5
B023	PB	LH2	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	106.5
B023	PB	LHZ	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	-90.0	0.0
B023	PB	LPL	--	1.0000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	LS1	T0	1.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	LS2	T0	1.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	LS3	T0	1.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	LS4	T0	1.0000000	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	QBD	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QBP	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QDL	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QDR	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QG1	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QGD	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QLD	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QRD	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QRT	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	QWD	--	0.0500000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	RCA	T0	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T1	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T2	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T3	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T4	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T5	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCA	T6	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RCB	T0	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T1	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T2	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T3	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T4	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T5	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCB	T6	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RCC	T0	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T1	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T2	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T3	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T4	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T5	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCC	T6	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RCD	T0	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T1	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T2	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T3	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T4	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T5	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RCD	T6	0.0002778	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	RDO	TS	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RE1	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RE2	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	REO	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RK1	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RK2	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RKD	T0	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	0.0
B023	PB	RRO	TS	0.0005556	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	0.0	0.0	0.0
B023	PB	RS1	T0	0.0016670	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	206.5
B023	PB	RS2	T0	0.0016670	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	146.5
B023	PB	RS3	T0	0.0016670	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	86.5
B023	PB	RS4	T0	0.0016670	2008/05/16,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	240.2	0.0	56.5
B023	PB	VCO	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	VEA	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	VEC	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	VEP	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	VKI	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B023	PB	VPB	--	0.1000000	2008/05/17,00:00:00	3000/01/01,00:00:00	46.11120	-123.07870	177.4	233.2	0.0	0.0
B024	PB	BS1	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	220.4	0.0	321.7
B024	PB	BS2	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	220.4	0.0	261.7
B024	PB	BS3	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	220.4	0.0	201.7
B024	PB	BS4	T0	20.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	220.4	0.0	171.7
B024	PB	EH1	--	100.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	211.5	0.0	156.5
B024	PB	EH2	--	100.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	211.5	0.0	66.5
B024	PB	EHZ	--	100.0000000	2006/02/22,00:00:00	3000/01/01,00:00:00	45.63780	-123.85580	37.7	211.5	90.0	0.0
