Stat	Net	Cha	Lo	Rate	Start time	End time	Lat	Lon	Elev	Depth	Dip	Azimuth
OHLN	BK	BS1	--	20.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	--	20.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	--	20.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	--	20.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS1	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	BS2	--	20.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	--	20.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	--	20.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	--	20.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	--	20.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS2	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	BS3	--	20.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	--	20.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	--	20.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	--	20.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	--	20.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	BS3	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	EP1	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP1	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	EP2	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP2	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	EP3	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	EP3	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	HS1	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS1	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	HS2	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS2	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	HS3	--	100.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	--	100.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	--	100.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	--	100.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	--	100.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	40	100.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	40	100.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	HS3	40	100.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LAX	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-53.3	52.7	0.0	90.0
OHLN	BK	LAY	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-53.3	52.7	0.0	0.0
OHLN	BK	LCD	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCE	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCE	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCE	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCO	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCO	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCQ	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LCQ	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDD	--	1.0000000	2002/07/20,00:12:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDM	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LDO	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LEC	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LEP	--	1.0000000	2003/06/30,23:52:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LEP	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LEP	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LII	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LIM	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LKI	40	1.0000000	2011/01/06,19:40:00	2011/08/16,21:24:37	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LKM	EP	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	LP1	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP1	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	LP2	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP2	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	LP3	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LP3	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	LS1	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS1	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	LS2	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS2	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	LS3	--	1.0000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	--	1.0000000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	--	1.0000000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	--	1.0000000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	--	1.0000000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	40	1.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	40	1.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	LS3	40	1.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	SP1	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	SP1	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	SP1	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	-90.0	0.0
OHLN	BK	SP2	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	SP2	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	SP2	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	300.0
OHLN	BK	SP3	40	20.0000000	2011/01/06,19:40:00	2011/03/22,17:47:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	SP3	40	20.0000000	2011/03/22,17:47:00	2011/08/16,21:24:37	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	SP3	40	20.0000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-197.2	196.7	0.0	30.0
OHLN	BK	UCD	--	0.0100000	2001/10/05,00:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UCQ	--	0.0100000	2001/10/05,00:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UEP	--	0.0100000	2003/06/30,23:52:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UF1	--	0.0100000	2001/10/05,00:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UF2	--	0.0100000	2004/01/06,20:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UFC	--	0.0100000	2001/10/05,00:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	UK2	--	0.0100000	2003/06/30,23:52:00	2011/01/06,19:40:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	US1	--	0.0100000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	US1	--	0.0100000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	US1	--	0.0100000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	US1	--	0.0100000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	US1	--	0.0100000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
OHLN	BK	US2	--	0.0100000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	US2	--	0.0100000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	US2	--	0.0100000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	US2	--	0.0100000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	US2	--	0.0100000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	55.7
OHLN	BK	US3	--	0.0100000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	US3	--	0.0100000	2003/06/30,23:52:00	2004/01/06,20:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	US3	--	0.0100000	2004/01/06,20:00:00	2005/08/26,18:30:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	US3	--	0.0100000	2005/08/26,18:30:00	2005/10/21,19:00:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	US3	--	0.0100000	2005/10/21,19:00:00	2011/01/06,19:40:00	38.00625	-122.27299	-204.9	204.4	0.0	175.7
OHLN	BK	VCE	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VCO	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VCQ	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VEA	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VEC	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VEP	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VFP	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VKI	40	0.1000000	2014/08/07,21:18:00	3000/01/01,00:00:00	38.00625	-122.27299	-0.5	0.0	0.0	0.0
OHLN	BK	VS1	--	0.1000000	2001/10/05,00:00:00	2003/06/30,23:52:00	38.00625	-122.27299	-204.9	204.4	0.0	295.7
